Display,THD,TLD
NCW,0.0,0.0
NCW,0.0,0.0
NCW,0.0,0.0
NCW,0.0,0.0
NCW,0.0,0.0
SSD,0.09090909090909091,0.0
SSD,0.0,0.0
SSD,0.0,0.0
SSD,0.0,0.0
SSD,0.0,0.0
NCW,0.0,0.0
NCW,0.14285714285714285,0.0
NCW,0.125,0.0
NCW,0.16666666666666666,0.0
SSD,0.0,0.0
SSD,0.0,0.0
SSD,0.0,0.0
SSD,0.0,0.0
NCW,0.0,0.0
NCW,0.0,0.0
NCW,0.0,0.0
NCW,0.14285714285714285,0.0
SSD,0.0,0.0
SSD,0.0,0.0
SSD,0.0,0.0
SSD,0.0,0.0
