Display,THD,TLD
NCW,12.048,0.0
NCW,0.0,0.0
NCW,0.0,0.0
NCW,0.0,0.0
NCW,0.0,0.0
SSD,0.0,0.0
SSD,14.447,0.0
SSD,0.0,0.0
SSD,0.0,0.0
SSD,0.0,0.0
NCW,17.048000000000002,3.376
NCW,0.0,2.707
NCW,10.465,7.3839999999999995
NCW,25.654000000000003,0.0
SSD,0.0,0.0
SSD,0.0,0.0
SSD,0.0,0.0
SSD,0.0,0.0
NCW,18.295,6.964
NCW,6.425,7.823
NCW,0.0,0.0
NCW,23.380000000000003,2.416
SSD,0.0,0.0
SSD,0.0,0.0
SSD,0.0,0.0
SSD,0.0,0.0
